open,high,low,close,volume
93465.62,93560.0,93465.62,93546.83,17.51031
93546.84,93558.5,93500.0,93547.1,27.94349
93547.1,93563.37,93503.72,93504.5,32.25462
93504.49,93504.5,93358.4,93358.4,14.59858
93358.38,93358.38,93024.0,93159.99,81.39611
93159.99,93390.88,93142.24,93206.94,44.76755
93206.93,93320.97,93173.91,93250.15,24.928
93250.16,93276.8,93173.91,93216.73,20.33237
93216.72,93343.98,93216.72,93343.98,24.17416
93343.97,93343.97,93286.56,93337.54,10.87281
93337.54,93353.73,93337.54,93353.72,6.07584
93353.73,93410.0,93288.0,93376.0,29.05608
93375.99,93534.39,93375.99,93477.17,38.86464
93477.16,93535.0,93477.16,93503.95,22.38775
93503.96,93545.23,93445.62,93456.13,33.20266
93456.14,93539.54,93456.13,93526.43,9.10005
93526.44,93557.0,93518.08,93531.25,15.82681
93531.25,93582.73,93531.24,93565.5,20.32624
93565.51,93578.0,93501.47,93501.47,45.6289
93501.47,93501.48,93434.78,93446.65,32.53257
93446.65,93453.28,93391.37,93391.38,18.91662
93391.38,93391.38,93309.77,93316.99,35.38263
93317.0,93438.51,93316.99,93427.98,53.87118
93427.98,93427.99,93373.33,93404.12,18.70708
93404.12,93534.75,93387.66,93508.65,29.84532
93508.65,93535.84,93508.64,93516.64,15.65784
93516.63,93555.0,93516.63,93555.0,12.74825
93554.99,93564.35,93500.0,93519.89,41.16616
93519.89,93698.0,93456.0,93683.24,189.724
93683.24,93997.44,93643.53,93990.84,427.45528
93990.84,94005.0,93776.42,93823.69,154.81652
93823.69,93884.08,93786.76,93884.08,38.56311
93884.08,93918.18,93845.29,93918.17,28.36943
93918.17,93918.18,93799.99,93829.47,48.89587
93829.46,93982.84,93806.29,93980.47,68.01925
93980.47,94006.0,93858.51,93897.78,110.78105
93897.77,93953.14,93722.26,93740.07,618.24584
93740.07,93740.08,93642.52,93693.37,221.01407
93693.37,93697.28,93520.0,93640.83,153.32161
93640.83,93732.0,93640.83,93653.02,54.38847
93653.02,93670.5,93600.0,93645.99,36.13202
93645.99,93704.95,93604.8,93704.94,26.84573
93704.94,93917.56,93704.94,93839.75,68.03729
93839.75,93904.76,93839.75,93895.38,14.68013
93895.38,93895.39,93775.45,93880.0,22.43822
93880.0,93920.84,93822.1,93822.1,59.36465
93822.1,93899.99,93822.1,93896.28,15.08663
93896.27,93993.81,93896.27,93956.2,103.57144
93956.19,94218.7,93870.35,94195.5,200.28154
94195.5,94444.0,94173.92,94173.93,288.09653
94173.92,94236.0,93786.36,93832.3,249.58521
93832.3,93832.31,93668.0,93772.2,83.83745
93772.21,93830.02,93640.58,93681.38,55.78722
93681.39,93743.78,93602.83,93727.67,31.74993
93727.68,93810.61,93711.35,93810.6,33.34342
93810.61,93810.61,93754.53,93789.22,17.56128
93789.22,93860.17,93711.36,93713.83,65.2762
93713.82,93770.1,93700.0,93758.01,154.08854
93758.0,93758.01,93660.0,93678.13,33.9494
93678.14,93897.59,93678.13,93836.92,205.21609
93836.91,93836.92,93594.65,93594.65,46.93063
93594.65,93646.92,93566.07,93571.66,81.81009
93571.65,93571.66,93394.62,93446.53,79.16914
93446.53,93512.93,93284.09,93284.09,85.16107
93284.09,93356.9,93170.0,93336.07,85.82368
93336.06,93336.07,93073.3,93202.41,86.97048
93202.42,93324.0,93200.4,93264.58,50.54234
93264.57,93281.68,93188.11,93251.35,29.90166
93251.36,93324.04,93217.39,93240.03,37.25066
93240.03,93242.29,93108.0,93144.96,68.76999
93144.96,93173.75,92892.0,92992.33,211.60401
92992.33,93025.28,92855.96,93015.6,77.24242
93015.6,93109.84,93015.6,93080.03,49.20859
93080.03,93152.06,93080.03,93119.65,95.99976
93119.64,93200.73,93110.33,93135.19,52.57476
93135.2,93172.79,92937.13,93172.49,102.48518
93172.48,93191.0,93131.09,93134.71,34.61445
93134.71,93231.76,93131.26,93214.35,61.43432
93214.35,93277.78,93154.88,93272.57,49.2183
93272.58,93375.06,93263.52,93317.1,76.83345
93317.1,93387.09,93280.57,93383.39,27.91402
93383.39,93387.09,93339.2,93339.2,27.81036
93339.2,93350.53,93275.0,93311.83,50.18872
93311.83,93347.83,93260.86,93344.3,77.0559
93344.31,93457.5,93324.0,93434.77,155.99098
93434.77,93498.0,93364.28,93478.19,102.78199
93478.19,93478.2,93412.18,93412.18,25.66382
93412.18,93452.44,93395.44,93395.44,29.34943
93395.45,93395.45,93219.51,93220.06,68.55343
93220.05,93247.0,93079.0,93138.26,39.22376
93138.27,93170.4,93086.56,93167.25,51.51793
93167.25,93225.14,93162.64,93196.41,44.47473
93196.4,93201.07,93130.43,93142.85,25.75899
93142.85,93150.83,93077.75,93090.68,23.76853
93090.68,93090.69,93047.0,93058.58,24.24299
93058.58,93186.46,93013.56,93180.39,95.18438
93180.38,93247.0,93168.62,93244.04,38.91547
93244.04,93364.67,93235.58,93336.83,143.31195
93336.82,93391.31,93336.82,93391.3,76.552
93391.3,93419.45,93304.61,93322.48,43.76429
93322.47,93390.7,93313.71,93390.69,17.03977
93390.69,93409.91,93300.0,93316.33,43.15645
93316.33,93316.34,93259.94,93299.02,16.02083
93299.02,93299.03,93250.0,93269.88,18.68769
93269.88,93319.13,93260.86,93289.39,19.29023
93289.39,93289.39,93204.28,93204.29,39.88716
93204.28,93228.89,93204.28,93206.05,30.91575
93206.06,93248.87,93199.99,93235.48,71.39522
93235.48,93350.0,93235.47,93336.39,29.82353
93336.38,93407.31,93304.34,93329.01,33.3735
93329.01,93374.72,93248.96,93248.97,33.66204
93248.96,93301.5,93212.0,93295.08,42.20599
93295.09,93445.42,93287.1,93434.34,43.17453
93434.34,93504.0,93427.23,93503.99,59.77494
93503.99,93580.0,93476.23,93550.2,55.58597
93550.21,93583.0,93511.47,93545.64,34.67083
93545.64,93545.65,93450.0,93528.74,19.58446
93528.73,93612.57,93528.73,93580.01,73.77802
93580.01,93580.02,93538.07,93538.07,25.37851
93538.08,93686.99,93538.07,93630.27,62.38982
93630.28,93783.06,93630.27,93682.95,76.52057
93682.96,93772.42,93589.75,93589.99,135.09392
93589.99,93659.0,93551.71,93622.48,44.64173
93622.48,93622.49,93506.76,93506.76,28.18672
93506.77,93580.0,93506.76,93506.78,35.34633
93506.79,93660.38,93497.64,93501.15,207.79503
93501.15,93649.44,93501.14,93632.29,193.48688
93632.3,93680.0,93571.42,93662.18,186.61416
93662.18,93662.18,93550.94,93559.58,207.7534
93559.59,93749.99,93559.58,93747.57,258.10654
93747.57,93860.0,93725.91,93772.26,254.42001
93772.27,93888.0,93669.61,93681.61,94.83154
93681.61,93750.0,93638.49,93691.88,60.47982
93691.88,93691.89,93624.72,93640.26,39.17591
93640.26,93767.71,93624.63,93695.38,45.2171
93695.37,93742.14,93640.0,93711.69,43.81128
93711.69,93812.42,93680.0,93808.38,106.65711
93808.39,93808.39,93728.23,93728.24,48.71355
93728.23,93737.59,93704.31,93729.95,47.63566
93729.95,93729.96,93671.99,93694.04,69.4536
93694.04,93743.41,93672.9,93672.91,63.24417
93672.91,93711.12,93652.17,93696.42,67.38893
93696.42,93734.08,93648.79,93680.01,56.52026
93680.01,93680.01,93589.64,93620.96,45.58912
93620.96,93668.12,93579.72,93588.49,46.41597
93588.5,93666.9,93571.42,93666.89,59.30479
93666.9,93666.9,93539.82,93607.48,39.48405
93607.48,93644.57,93607.47,93644.57,17.01486
93644.57,93655.02,93626.04,93650.32,17.65522
93650.33,93835.0,93636.95,93834.99,77.91924
93834.99,93873.41,93769.04,93770.78,28.22109
93770.79,93770.79,93698.77,93698.78,40.17331
93698.78,93726.56,93662.24,93687.56,38.13899
93687.57,93783.28,93674.28,93778.73,29.17343
93778.72,93866.55,93778.72,93816.42,60.9236
93816.42,93866.54,93705.5,93771.75,72.14607
93771.75,93789.33,93703.36,93739.14,45.43065
93739.13,93757.97,93695.65,93754.67,24.97284
93754.67,93976.42,93719.51,93891.55,114.83558
93891.55,93908.36,93663.51,93749.06,51.81227
93749.05,93763.99,93666.66,93690.09,22.43343
93690.09,93737.95,93668.26,93707.31,38.89938
93707.31,93721.13,93600.0,93607.49,86.38551
93607.5,93700.71,93607.49,93676.59,46.02888
93676.58,93746.75,93612.22,93612.22,35.97428
93612.23,93642.6,93581.39,93622.66,41.52596
93622.67,93670.89,93616.3,93634.02,36.71589
93634.02,93786.11,93634.02,93775.55,40.99754
93775.55,93867.13,93763.78,93802.13,46.46088
93802.13,94015.89,93798.66,94015.88,79.52415
94015.88,94117.64,93961.22,94008.66,117.05212
94008.66,94085.64,93978.0,94085.63,87.46591
94085.63,94200.0,94066.18,94190.0,123.88363
94190.0,94260.92,94180.0,94221.56,171.50692
94221.56,94221.56,94089.99,94153.09,102.88146
94153.1,94290.72,94153.09,94243.74,124.41199
94243.74,94366.52,94231.55,94343.7,154.93771
94343.71,94388.0,94325.52,94370.67,87.75779
94370.67,94660.0,94370.67,94635.67,501.26528
94635.67,94810.81,94543.01,94648.49,502.29277
94648.5,94683.23,94513.48,94578.0,130.06227
94577.99,94990.0,94577.99,94802.52,715.22968
94802.52,94958.57,94751.38,94753.63,145.10142
94753.64,94858.0,94672.0,94700.01,158.49459
94700.01,94731.99,94375.0,94467.21,199.628
94467.22,94620.01,94395.31,94587.79,92.32244
94587.8,94763.44,94587.79,94708.58,68.22775
94708.58,94828.83,94693.65,94766.59,81.03726
94766.58,94844.27,94627.65,94671.97,77.82787
94671.96,94675.45,94270.81,94406.21,259.83133
94406.2,94533.06,94398.05,94417.29,71.2685
94417.29,94571.43,94413.19,94478.27,82.23303
94478.26,94593.96,94286.3,94311.07,116.10484
94311.07,94400.0,94238.09,94314.83,128.77363
94314.84,94513.89,94302.24,94468.06,51.27156
94468.05,94469.6,94305.16,94326.45,38.44484
94326.44,94356.07,94189.0,94201.95,67.59882
94201.95,94366.8,93929.41,94292.98,165.61027
94292.98,94570.04,94271.13,94436.01,157.90568
94436.0,94544.26,94370.66,94455.08,72.03943
94455.08,94647.83,94455.08,94602.09,98.67404
94602.08,94688.88,94231.16,94380.01,187.10808
94380.01,94540.0,94361.23,94400.01,80.8655
94400.01,94660.0,94391.3,94539.04,340.11506
94538.24,94823.27,94530.03,94771.25,214.80751
94771.24,95332.0,94771.24,95299.51,1045.09768
95299.5,95299.51,95036.67,95190.44,500.27562
95190.44,95214.0,94571.9,94847.52,484.57847
94847.51,94847.52,94570.13,94680.8,286.84354
94680.8,94968.43,94554.04,94906.0,258.55042
94906.0,94948.07,94724.0,94895.51,255.0758
94895.51,95286.5,94857.45,95265.65,310.97003
95265.65,95555.0,95136.32,95440.0,691.37743
95440.0,95552.45,95256.0,95537.29,383.90575
95537.3,95758.04,95286.9,95368.0,544.0216
95368.0,95590.09,95280.32,95552.73,287.63658
95552.74,95683.31,95310.41,95313.96,197.15496
95313.97,95532.0,95254.9,95523.19,123.28729
95523.18,95523.18,95223.29,95347.62,136.4009
95347.62,95521.99,95300.0,95487.26,158.20302
95487.26,95541.45,95304.0,95304.03,103.93683
95304.03,95386.4,95200.0,95214.52,192.02525
95214.51,95248.18,94841.54,94856.79,228.6162
94856.79,94997.16,94804.82,94964.33,101.84182
94964.33,95086.96,94961.29,94998.01,116.13053
94998.01,95149.05,94964.82,95149.04,99.84614
95149.05,95149.05,95046.15,95061.22,63.8883
95061.21,95220.01,95020.23,95043.45,123.52166
95043.45,95043.45,94943.82,94999.26,80.64803
94999.26,94999.27,94910.11,94912.57,60.13714
94912.57,94918.01,94755.17,94802.69,86.90135
94802.69,94993.52,94726.86,94958.64,65.62705
94958.64,95100.32,94935.06,95100.31,69.40905
95100.31,95112.14,95029.99,95112.14,83.35307
95112.15,95269.56,95078.8,95256.33,45.07892
95256.33,95381.52,95256.33,95363.97,65.1153
95363.96,95366.3,95227.39,95304.34,51.75676
95304.34,95328.0,95217.39,95254.89,48.44945
95254.88,95290.64,95187.55,95223.81,47.35558
95223.82,95390.81,95201.02,95386.65,49.36016
95386.65,95483.46,95362.63,95381.14,108.93006
95381.13,95457.25,95324.0,95457.24,33.85858
95457.24,95550.0,95421.99,95531.46,86.71497
95533.15,95554.99,95436.82,95494.16,65.18614
95494.16,95544.08,95389.94,95417.7,101.84844
95417.7,95417.7,95218.02,95273.46,110.24315
95273.45,95273.46,94808.0,94820.76,149.08852
94820.77,95043.48,94757.6,94846.94,119.27291
94846.94,94846.95,94504.9,94571.98,179.2748
94571.98,94666.67,94450.33,94501.45,95.77752
94501.46,94569.95,94370.35,94527.79,113.99712
94527.79,94721.74,94527.79,94684.45,60.27835
94684.45,94738.44,94624.43,94727.41,73.27739
94727.42,94727.42,94622.51,94696.8,36.24353
94696.79,94817.09,94660.0,94811.04,58.87784
94811.04,94896.0,94755.39,94848.34,69.30992
94848.34,94874.5,94806.5,94857.84,38.03804
94857.85,94979.99,94836.0,94960.04,49.43107
94960.04,95100.89,94959.18,95100.88,63.98431
95100.88,95194.95,95001.91,95194.95,83.55684
95194.94,95228.28,95125.27,95169.99,77.44879
95169.99,95189.1,94956.52,95020.01,86.65333
95020.01,95028.5,94923.07,94970.15,44.02937
94970.16,95310.89,94970.16,95193.66,126.47962
95193.66,95205.9,95100.0,95190.48,43.06747
95190.47,95198.55,95013.24,95034.37,57.08166
95034.37,95118.37,94950.0,95021.3,59.98723
95021.29,95021.29,94879.05,94932.99,54.07985
94933.0,95068.0,94893.78,95059.6,33.53448
95059.59,95078.73,94973.12,95049.81,40.66857
95049.81,95173.92,95005.19,95173.92,56.54379
95173.92,95185.99,95074.06,95128.88,30.50746
95128.88,95130.44,94992.9,95036.65,41.2132
95036.65,95232.0,95036.65,95231.99,96.76255
95231.99,95318.26,95140.92,95291.0,114.14982
95291.0,95345.45,95197.8,95243.17,98.28244
95243.17,95314.5,95130.43,95167.53,50.70635
95167.52,95167.52,95043.47,95052.17,40.364
95052.17,95077.5,95003.21,95066.99,30.69512
95067.0,95098.36,94913.27,94973.3,82.17693
94973.3,95013.9,94942.85,94966.17,43.62094
94966.17,95024.0,94966.16,95002.6,20.951
95002.6,95012.9,94869.56,94904.8,46.36486
94904.77,94904.77,94777.0,94777.01,34.22933
94777.0,94882.23,94777.0,94877.27,42.02137
94877.27,94942.24,94855.72,94869.67,29.06015
94869.67,94943.99,94850.63,94869.57,19.28576
94869.57,94930.64,94809.73,94930.63,18.32677
94930.64,95018.43,94930.63,95018.43,28.33677
95018.42,95034.36,94930.63,94935.91,26.40974
94935.91,94942.25,94800.0,94846.27,36.17559
94846.27,94846.28,94700.0,94700.01,33.92058
94700.0,94703.49,94672.66,94703.49,16.95418
94703.49,94826.09,94680.88,94810.12,29.99322
94810.13,94844.24,94667.25,94670.55,21.83248
94670.56,94750.0,94670.56,94715.03,25.43587
94715.03,94805.85,94620.0,94620.0,41.09135
94620.0,94634.24,94509.98,94634.24,83.81566
94634.23,94634.24,94441.61,94608.69,64.37928
94608.69,94711.22,94587.21,94684.24,46.2727
94684.24,94749.4,94680.37,94741.91,26.51248
94741.9,94803.11,94741.9,94803.11,35.82324
94803.11,94803.11,94721.85,94794.45,22.66427
94794.45,94809.53,94781.52,94808.81,15.61152
94808.8,94894.34,94808.8,94835.33,16.41588
94835.33,94869.57,94835.33,94869.56,11.80377
94869.56,94968.94,94869.56,94940.0,26.11892
94940.0,94955.26,94931.66,94945.0,5.30477
94945.0,94956.53,94886.4,94937.69,19.7021
94937.69,94937.7,94861.03,94861.03,11.86115
94861.03,94877.98,94850.0,94850.0,11.91973
94850.01,94875.99,94801.79,94822.35,15.5038
94822.36,94956.53,94773.79,94956.52,39.84447
94956.53,94973.4,94847.74,94847.74,45.26228
94847.74,94847.75,94722.55,94778.51,41.52197
94778.5,94778.51,94684.98,94684.98,26.44205
94684.99,94739.14,94639.94,94734.44,61.76335
94734.45,94734.45,94629.0,94632.18,32.77496
94632.18,94712.54,94632.18,94653.3,21.67318
94653.3,94771.54,94640.72,94759.63,38.04459
94759.64,94759.64,94696.78,94729.66,12.7711
94729.66,94729.67,94695.65,94718.41,8.50689
94718.41,94718.42,94609.25,94638.68,79.00917
94638.68,94792.31,94627.15,94770.0,54.58949
94769.99,94800.0,94753.53,94767.23,78.33123
94767.22,94800.0,94700.01,94795.91,23.01833
94795.91,94798.21,94701.75,94798.2,56.9557
94798.2,94800.0,94642.57,94800.0,64.18035
94800.0,94810.0,94705.99,94706.0,135.07332
94705.99,94728.77,94608.9,94609.45,223.37461
94609.45,94685.2,94609.44,94620.08,138.31812
94620.09,94664.5,94539.5,94542.0,175.31438
94541.8,94904.77,94527.84,94840.0,215.04326
94839.99,94928.57,94796.78,94928.57,97.65293
94928.57,94935.97,94865.74,94880.69,135.36894
94880.68,94901.6,94809.88,94814.55,25.45859
94814.56,94956.54,94751.12,94948.94,64.57191
94948.94,94948.94,94874.43,94882.6,28.3408
94882.59,94996.06,94838.85,94995.67,49.97045
94995.68,95086.96,94995.67,95060.72,73.07626
95060.72,95062.91,95004.0,95004.01,15.05932
95004.01,95169.45,95004.0,95160.0,55.95193
95160.0,95199.0,95086.95,95086.96,91.36944
95086.96,95107.77,95033.24,95043.46,28.83761
95043.45,95043.46,95006.01,95007.45,31.18756
95007.46,95119.1,95007.45,95023.04,23.56708
95023.05,95041.17,94990.8,95013.14,19.96603
95013.15,95013.15,94869.56,94880.73,40.24989
94880.73,94913.05,94856.84,94883.47,34.0295
94883.47,94883.48,94770.74,94772.64,42.64036
94772.63,94800.0,94699.11,94764.06,49.75059
94764.05,94858.88,94764.05,94850.09,48.9265
94850.09,94900.6,94850.08,94881.31,48.11952
94881.31,94904.77,94839.85,94904.76,11.3823
94904.76,94992.36,94904.76,94979.5,29.98192
94979.5,95157.73,94979.5,95086.95,48.26098
95086.96,95086.96,95000.0,95000.0,17.71047
95000.0,95056.74,94953.28,95043.47,21.87811
95043.47,95082.4,95000.0,95000.0,33.2437
95000.0,95059.67,94956.52,94956.52,20.32419
94956.53,94991.27,94913.04,94976.05,18.19919
94976.05,95028.01,94976.05,94996.6,20.44265
94996.59,94996.6,94818.5,94851.66,23.42916
94851.66,94888.24,94776.26,94850.19,28.60605
94850.19,94850.19,94758.43,94793.34,19.72881
94793.34,94793.35,94746.14,94757.16,13.57919
94757.16,94760.19,94739.14,94739.14,7.40908
94739.15,94761.9,94739.13,94739.15,13.41153
94739.14,94798.43,94739.14,94756.34,21.04158
94756.34,94756.34,94739.13,94739.14,6.51745
94739.13,94748.6,94710.0,94739.99,19.26152
94739.99,94739.99,94700.0,94720.28,16.95203
94720.29,94830.93,94720.29,94830.93,17.27478
94830.93,94830.93,94714.29,94730.32,49.88303
94730.32,94739.13,94656.86,94679.14,67.02971
94679.14,94679.14,94628.86,94628.86,36.72503
94628.8,94649.82,94613.91,94625.54,82.70091
94625.54,94625.54,94588.23,94588.23,29.95282
94588.23,94588.24,94545.24,94552.5,46.60614
94552.49,94683.83,94552.49,94682.38,27.45406
94682.39,94700.0,94633.0,94639.04,41.42057
94639.04,94639.04,94566.24,94581.91,9.47587
94581.91,94581.92,94533.92,94536.99,72.45937
94537.0,94650.47,94516.0,94597.61,21.21903
94597.61,94597.62,94520.0,94526.63,34.02161
94526.63,94540.66,94505.07,94505.08,25.81741
94505.08,94587.99,94505.08,94554.97,24.87159
94554.98,94559.34,94508.94,94508.95,10.48679
94508.94,94573.25,94380.72,94550.35,84.88639
94550.34,94626.0,94550.34,94611.84,25.78224
94611.84,94688.88,94554.89,94554.9,27.0908
94554.9,94632.16,94552.0,94632.15,32.19312
94632.16,94706.6,94599.63,94681.85,19.90616
94681.85,94695.66,94652.17,94681.13,11.11942
94681.12,94681.13,94626.47,94626.47,7.72934
94626.47,94668.05,94618.34,94618.34,28.24697
94618.35,94618.35,94583.91,94583.92,20.08008
94583.91,94699.0,94583.91,94698.99,24.7392
94699.0,94699.0,94602.34,94602.34,17.44508
94602.35,94632.91,94602.34,94603.5,14.94934
94603.5,94619.7,94603.49,94608.71,14.65857
94608.71,94618.18,94608.71,94618.18,11.45384
94618.17,94692.0,94611.62,94663.59,27.56532
94663.59,94663.59,94628.17,94635.32,17.33085
94635.32,94714.29,94630.55,94708.29,41.44131
94708.28,94743.88,94690.79,94690.79,45.08736
94690.8,94690.8,94630.41,94630.42,20.10045
94630.42,94695.26,94630.41,94674.73,19.64373
94674.73,94674.73,94633.0,94642.26,18.09041
94642.26,94735.39,94642.25,94735.39,46.77537
94735.39,94756.5,94726.99,94730.96,18.54713
94730.96,94730.96,94678.14,94715.01,20.7547
94715.01,94719.53,94685.33,94702.06,22.58925
94702.06,94702.06,94650.0,94686.48,14.24491
94686.48,94794.17,94686.48,94769.46,23.93623
94769.46,94774.21,94769.46,94774.2,8.74214
94774.2,94774.21,94656.77,94671.57,45.05571
94671.56,94712.31,94655.0,94655.0,23.20562
94655.01,94657.53,94570.31,94570.31,42.3164
94570.31,94627.36,94569.76,94571.09,26.42409
94571.08,94582.31,94500.65,94520.01,41.54973
94520.0,94596.0,94408.81,94596.0,38.66259
94596.0,94646.59,94569.18,94569.18,15.16379
94569.18,94577.08,94531.31,94572.32,10.12225
94572.33,94733.54,94572.32,94660.0,67.45263
94660.0,94687.31,94541.25,94541.26,38.00971
94541.25,94600.0,94521.73,94542.85,27.0041
94542.86,94542.86,94350.0,94387.25,76.39722
94387.25,94391.31,94268.2,94322.89,98.46393
94322.89,94350.73,94282.8,94282.8,35.44344
94282.81,94366.0,94282.8,94318.04,31.88288
94318.03,94325.47,94217.32,94241.16,69.11754
94241.15,94359.24,94224.45,94339.43,37.87228
94339.44,94357.49,94287.49,94355.96,43.37527
94355.96,94391.31,94304.34,94336.0,16.86332
94336.0,94423.77,94330.0,94366.61,47.12229
94366.61,94366.62,94244.99,94253.35,23.51922
94253.35,94253.36,94158.0,94158.66,69.42662
94158.66,94255.0,94120.5,94186.75,106.57083
94186.74,94186.75,94134.27,94173.91,39.79098
94173.91,94177.11,94125.34,94177.11,51.25721
94177.1,94254.52,94171.73,94245.0,20.79782
94245.0,94277.86,94244.99,94277.65,10.48439
94277.65,94323.31,94151.07,94323.3,38.17499
94323.31,94358.54,94323.3,94351.52,39.93426
94351.51,94351.52,94260.86,94260.86,18.64452
94260.86,94278.94,94217.39,94217.39,10.18548
94217.39,94316.43,94217.39,94316.41,23.45923
94316.41,94368.23,94277.1,94285.06,20.78299
94285.06,94328.04,94235.49,94260.87,18.18907
94260.87,94350.11,94260.86,94350.11,13.5079
94350.11,94380.96,94350.1,94380.95,29.08995
94380.95,94394.44,94322.29,94322.3,15.55655
94322.3,94339.04,94272.08,94328.53,21.69451
94328.53,94328.54,94209.03,94209.03,20.89526
94209.03,94244.01,94160.21,94238.87,29.22095
94238.87,94238.88,94175.79,94175.79,15.71815
94175.8,94188.49,94165.62,94165.96,14.60337
94165.96,94250.67,94162.52,94175.33,33.282
94175.33,94182.82,94134.86,94135.32,22.66701
94135.31,94159.73,94135.31,94142.85,16.93395
94142.85,94204.34,94086.95,94204.33,63.45007
94204.33,94238.1,94088.0,94088.01,23.14149
94088.0,94088.01,94022.0,94059.62,50.5478
94059.62,94157.52,94048.54,94050.8,32.19167
94050.79,94080.0,93990.6,94079.99,94.14316
94080.0,94180.0,94079.99,94144.06,38.69935
94144.07,94215.01,94144.06,94162.0,21.87672
94162.01,94217.4,94113.23,94203.17,25.71348
94203.16,94287.05,94159.57,94224.03,74.0588
94224.04,94290.42,94224.03,94231.94,24.06806
94231.93,94300.0,94181.5,94293.26,35.63379
94293.26,94320.0,94231.63,94300.51,24.76007
94300.51,94300.51,94231.57,94231.57,46.30588
94231.58,94231.58,94194.4,94205.78,20.09257
94205.79,94260.86,94205.78,94237.01,15.69919
94237.02,94271.58,94150.0,94159.26,18.00879
94159.25,94238.1,94123.6,94220.71,27.88311
94220.72,94273.98,94220.71,94245.9,13.08644
94245.91,94300.0,94184.49,94280.85,23.25046
94280.85,94300.95,94261.89,94261.89,12.4874
94261.9,94261.9,94200.62,94238.94,11.85279
94238.94,94238.94,94173.91,94204.5,18.28694
94204.5,94204.5,94114.18,94150.58,23.00608
94150.57,94150.58,94066.26,94066.26,16.8411
94066.26,94066.27,94010.0,94031.0,24.43453
94031.01,94160.0,94001.0,94152.62,56.37689
94152.63,94152.63,93970.4,93989.69,43.56185
93989.68,94105.61,93870.69,94051.43,222.24259
94051.44,94064.26,93920.21,93974.75,40.97968
93974.75,94149.2,93922.89,94149.2,58.06838
94149.19,94211.73,93947.59,93947.59,65.43797
93947.6,94032.15,93920.0,93992.49,29.31603
93992.49,94038.87,93941.27,94029.76,23.25317
94029.76,94029.76,93936.88,93962.91,16.55663
93962.92,94080.0,93922.27,94079.99,27.34075
94079.99,94127.31,94058.43,94111.0,35.37913
94111.0,94139.0,94061.04,94124.57,23.21292
94124.57,94180.0,94076.75,94180.0,26.27242
94179.99,94246.85,94164.46,94204.58,35.84029
94204.57,94270.31,94185.87,94265.99,11.53287
94204.57,94270.31,94185.87,94265.98,11.56009
